Score,Text,Time
0.7199,That’s it! #JohnFetterman WINS PA!,2022-11-09T05:53:45.000Z
0,#JohnFetterman!!! https://t.co/w9sh8apnr0,2022-11-09T05:53:33.000Z
-0.4168,Hell yeah!  #JohnFetterman for PA! D+1 PA doesn’t like snake oil salesman from New Jersey!,2022-11-09T05:53:33.000Z
0.5719,#JohnFetterman wins LFG America 🔥 🔥 🔥 🔥 @cat532653 #elections2022 #Midterms2022 #msnbc,2022-11-09T05:53:14.000Z
0.7067,NBC projects #JohnFetterman wins #PASen!!!!!!!,2022-11-09T05:53:04.000Z
0.5526,Are they sure!!! #JohnFetterman won that shit!!! https://t.co/5Hb8e93zC0,2022-11-09T05:53:04.000Z
0,##JohnFetterman Wins!!!!,2022-11-09T05:52:56.000Z
0.2732,"#JohnFetterman wins #Pennsylvania Senate race, defeating TV doctor #MehmetWho? and flipping key state for… https://t.co/yCrXNBQ56p",2022-11-09T05:52:55.000Z
0.7896,"Finally! Congratulations to #JohnFetterman Thank you, Pennsylvania!",2022-11-09T05:52:55.000Z
0.6908,"I'm trying to go to sleep. I can relax a little because we have a nice man as our future gov and not a neo Nazi. Bu… https://t.co/CmdjtJRFxX",2022-11-09T05:52:25.000Z
0,"RT @LucidStar13TS: I really wouldn't know what to do with myself with six years of Mehmet.🤢 Lets go #JohnFetterman! Oz can go back to New J…",2022-11-09T05:51:15.000Z
0,"RT @LucidStar13TS: I really wouldn't know what to do with myself with six years of Mehmet.🤢 Lets go #JohnFetterman! Oz can go back to New J…",2022-11-09T05:50:03.000Z
0,"I really wouldn't know what to do with myself with six years of Mehmet.🤢 Lets go #JohnFetterman! Oz can go back to New Jersey!",2022-11-09T05:49:42.000Z
0,"RT @France24_fr: Course pour le contrôle du Sénat : en #Pennsylvanie 🇺🇸, ""plus de 82 % des bulletins ont été dépouillés"", indique @FannyCha…",2022-11-09T05:49:36.000Z
0,"RT @France24_fr: Course pour le contrôle du Sénat : en #Pennsylvanie 🇺🇸, ""plus de 82 % des bulletins ont été dépouillés"", indique @FannyCha…",2022-11-09T05:47:09.000Z
0,"Course pour le contrôle du Sénat : en #Pennsylvanie 🇺🇸, ""plus de 82 % des bulletins ont été dépouillés"", indique… https://t.co/VCRUowxLut",2022-11-09T05:46:59.000Z
0.4404,RT @JohnnyNBC10: #Pennsylvania #US #Senate race too close to call as #JohnFetterman supporters patiently wait. Many have left the campaign…,2022-11-09T05:44:19.000Z
0.4404,#Pennsylvania #US #Senate race too close to call as #JohnFetterman supporters patiently wait. Many have left the ca… https://t.co/vO6P5BOl0E,2022-11-09T05:42:40.000Z
0,@joncoopertweets I did my part for #JohnFetterman 💙💙💙,2022-11-09T05:35:29.000Z
0.168,How in the world does someone who can’t complete a sentence (#JohnFetterman) get elected to the Senate?? Probably t… https://t.co/3WZo9YMO9M,2022-11-09T05:31:04.000Z
0.4215,"@MysterySolvent Hoping to get results on #JohnFetterman  before I call it a night 
If I don’t make it … at least I’… https://t.co/nmzx5YDoAx",2022-11-09T05:30:19.000Z
-0.4215,"I’m seeing other sources saying still a tossup. But this is a major sign of first-time, younger voters no longer be… https://t.co/DhBR1Nt30R",2022-11-09T05:29:50.000Z
0.4374,"@BillyBaldwin @joncoopertweets I pray you are right!! I did my part...

#JohnFetterman",2022-11-09T05:24:43.000Z
0.4047,"#JohnFetterman is not cut out for the job.

Sounds like miss teen South Carolina or Joe Biden. He doesn’t deserve h… https://t.co/RNnVMVwafB",2022-11-09T05:21:16.000Z
0.4926,"Good News! @JohnFetterman 
CBS states that the remaining votes to be counted in Pennsylvania are in Pittsburgh and… https://t.co/MXteKDno5h",2022-11-09T05:20:03.000Z
0.7482,"Thats why I love #Pennsylvania!!!!

#Elections2022 #ElectionDay #Vote2022 #Midterms2022 #ElectionNight #Senate… https://t.co/CatZTQ7nM1",2022-11-09T05:17:05.000Z
0.7351,Pennsylvania thank you this jersey boy happy with you’re decision tonight #JohnFetterman,2022-11-09T04:57:08.000Z
0.765,"Fun fact:
#DrOz was on the radio with me at the start of corona.
He was pleasant but...

https://t.co/raIcDB8vlc… https://t.co/knKObDyOn1",2022-11-09T04:57:00.000Z
0,RT @DisabilityyUSA: Come on Fetterman! #FettermanForSenate #Pennsylvania #elections2022 #CripTheVote #JohnFetterman #Pittsburgh #Pittsburgh…,2022-11-09T04:56:55.000Z
-0.5871,STOP THE COUNT!!! #JohnFetterman,2022-11-09T04:48:43.000Z
0.3305,"its so close please my heart can't take it, i dont want to go to bed and wake up to see that nutjob from New Jersey… https://t.co/ovTwOnSqXz",2022-11-09T04:46:48.000Z
0,"#JohnFetterman should be in a rehab facility, not in a Senate seat.",2022-11-09T04:42:02.000Z
0.6973,One positive!! JOSH SHAPIRO IS OUR NEW GOVERNOR! Now we just need Fetterman to bring it home! #JoshShapiro #JohnFetterman,2022-11-09T04:38:48.000Z
0.6086,"New Gov. Josh Shapiro sounds absolutely Presidential? Congrats to you #Pennsylvania You did it! Let's bring it home… https://t.co/5PLi8EUpqB",2022-11-09T04:36:39.000Z
0.835,"So proud of these guys!
Congratulations, to our new Governor, Josh Shapiro and Austin Davis, Lt. Gov.! 👏🏽 
Still wa… https://t.co/GpUZoAdNKf",2022-11-09T04:35:34.000Z
0.6908,If #JohnFetterman wins I guarantee you his wife will take his place at sometime https://t.co/ciaSio0zLC,2022-11-09T04:34:51.000Z
0,Come on Fetterman! #FettermanForSenate #Pennsylvania #elections2022 #CripTheVote #JohnFetterman #Pittsburgh… https://t.co/DiinSxHXAN,2022-11-09T04:32:39.000Z
0,@GraylingForReal And shorts and tattoos.  #JohnFetterman,2022-11-09T04:26:28.000Z
0,"RT @marketingonl: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièremen…",2022-11-09T04:22:11.000Z
0.2023,Where’s my Stiller Fam and #yinzers; I call a W for #JohnFetterman and an L for #DrOz w/an extra fine for zip code… https://t.co/YYZOhjJ269,2022-11-09T04:19:34.000Z
0,The gap has closed significantly in the  #Pennsylvania #US #Senate race. #JohnFetterman with a slight lead over… https://t.co/Tv5d6F6lHN,2022-11-09T04:15:10.000Z
0,It blows my mind that the #JohnFetterman/ #DrOz race is a close as it is after that unreal debate. #Election2022,2022-11-09T04:08:41.000Z
0.3182,"Wow, #Pennsylvania is full of a lot Socialist, and Idiots for even selecting a racist man like  #JohnFetterman , no… https://t.co/azxfZMlZZz",2022-11-09T03:55:49.000Z
0.7964,"@JohnFetterman I love #JohnFetterman.  You big gentle giant.  xoxox  #Pennsylvania don't let us down.",2022-11-09T03:50:12.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T03:49:11.000Z
0.0062,Not feeling good about #TimRyan or #RaphaelWarnock. Hoping #JohnFetterman and #MarkKelly can close it out. @dscc #ElectionDay,2022-11-09T03:41:26.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T03:39:33.000Z
0.7586,"CONGRATULATIONS!!! @JoshShapiroPA 🌊🌊🌊

#Pennsylvania 

You're next #JohnFetterman",2022-11-09T03:35:44.000Z
0,"@MysterySolvent #Pennsylvania 
#JoshShapiro is our new Governor  👏 🎉 
Still holding my breath on #JohnFetterman 🤞",2022-11-09T03:31:43.000Z
0,RT @ProgressivesDR: John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman ht…,2022-11-09T03:30:27.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T03:29:52.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T03:29:05.000Z
0,RT @ProgressivesDR: John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman ht…,2022-11-09T03:26:35.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T03:26:04.000Z
0,RT @ProgressivesDR: John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman ht…,2022-11-09T03:21:34.000Z
0.128,"#DemocratsAreTheProblem dems hate freedom and prosperity so much that they're willing to for a second mentally impa… https://t.co/NV8SLev6lm",2022-11-09T03:19:56.000Z
0.5719,"2022 Midterm Elections results in Pennsylvania: who won the Senate, House and Governor races? - AS USA
There is no… https://t.co/ExX0TMoNxm",2022-11-09T03:19:55.000Z
0,RT @ProgressivesDR: John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman ht…,2022-11-09T03:14:38.000Z
0.6841,CONGRATULATIONS #JohnFetterman https://t.co/Qq40xHIkH6,2022-11-09T03:10:00.000Z
0,RT @ProgressivesDR: John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman ht…,2022-11-09T03:05:56.000Z
0.6249,@people 😂😂😂😂 awesome @people #crudités #JohnFetterman,2022-11-09T03:05:33.000Z
0.6322,Will #JohnFetterman win in #Pennsylvania? Or #MehmetOz? #ElectionDay #Vote2022 #Vote,2022-11-09T03:04:10.000Z
0,RT @ProgressivesDR: John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman ht…,2022-11-09T03:04:09.000Z
0,John Fetterman leads Dr. Mehmet Oz with almost half of the vote counted in Pennsylvania. #ElectionDay #JohnFetterman https://t.co/TZBHNSlIjo,2022-11-09T03:03:25.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T02:55:32.000Z
0.9623,"DC needs somebody like #JohnFetterman. Congratulations on a great campaign. The courage, strength and grace you’ve… https://t.co/34Va89SEYG",2022-11-09T02:52:43.000Z
0.7717,@Liz_Wheeler Well they seem pretty excited for #JohnFetterman so that doesn’t say much for them.,2022-11-09T02:47:59.000Z
0,"RT @France24_fr: @RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particulièrement…",2022-11-09T02:40:11.000Z
0,"@RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particuli… https://t.co/9EP5t0S7Mz",2022-11-09T02:39:10.000Z
0.5106,RT @ProgressivesDR: Raphael Warnock maintains a comfortable lead down the stretch as John Fetterman takes an early lead. #Election2022 #Ele…,2022-11-09T02:38:42.000Z
0.5106,RT @ProgressivesDR: Raphael Warnock maintains a comfortable lead down the stretch as John Fetterman takes an early lead. #Election2022 #Ele…,2022-11-09T02:37:03.000Z
0,"@RaphaelKahane @YonaHelaoua 🇺🇸 La #Pennsylvanie fait partie des États les plus scrutés. Le duel s'annonce particuli… https://t.co/aIEXw7zEUI",2022-11-09T02:37:00.000Z
0.5106,RT @ProgressivesDR: Raphael Warnock maintains a comfortable lead down the stretch as John Fetterman takes an early lead. #Election2022 #Ele…,2022-11-09T02:36:47.000Z
0.5106,Raphael Warnock maintains a comfortable lead down the stretch as John Fetterman takes an early lead. #Election2022… https://t.co/3vL5I182t8,2022-11-09T02:35:18.000Z
0,"#Pennsylvania 
#JohnFetterman
#MehmetOz

#midterms2022 | #Electionday https://t.co/0OPhO6Q0Do",2022-11-09T02:32:29.000Z
0,"RT @melvinjtk: Uh-huh!

#Pennsylvania 
#JohnFetterman
#MehmetOz 

#Midterms2022 | #ElectionDay https://t.co/34KmAYPkKe",2022-11-09T02:28:42.000Z
0,"#Pennsylvania update!

#JohnFetterman
#MehmetOz

#midterms2022 | #Electionday https://t.co/BGmpzp9Hhi https://t.co/c1cuhfUVwh",2022-11-09T02:28:31.000Z
-0.8176,If #DROZ loses to this Park Ape #Pennsylvania was rigged #JohnFetterman is a scam,2022-11-09T02:25:25.000Z
0,"Uh-huh!

#Pennsylvania 
#JohnFetterman
#MehmetOz 

#Midterms2022 | #ElectionDay https://t.co/34KmAYPkKe",2022-11-09T02:23:06.000Z
0,"RT @AllieHaggarKU: Democrat #JohnFetterman leads #DrOz by more than 200,000 votes in the hotly contested #PennslyvaniaSenate Race. https://…",2022-11-09T02:17:29.000Z
0,John Fetterman vs Mehmet Oz as of 8:15pm CST #Midterms2022 #MidtermElections2022 #Midterms #Midterm2022… https://t.co/3ZUGEK5eLP,2022-11-09T02:17:05.000Z
0,"Democrat #JohnFetterman leads #DrOz by more than 200,000 votes in the hotly contested #PennslyvaniaSenate Race. https://t.co/S3V2YJrRCg",2022-11-09T02:16:41.000Z
-0.3182,When the Russian trolls get confused over American elections and who is running against who. 😆 #ElectionDay… https://t.co/JrpS3mRRe3,2022-11-09T02:12:44.000Z
0.765,I have faith that #JoshShapiro and #JohnFetterman will win this election. #PASenate #pagov @ThePAGrove1 @PADems,2022-11-09T02:12:37.000Z
0.7378,"My first good news of the night. TY @JamesFallows
#JohnFetterman https://t.co/mp89NiBkVM",2022-11-09T02:06:39.000Z
0.8765,"I'm not in their states but hope #BetoORourke. #TimRyan, #MarkKelly, #MandelaBarnes &amp; #JohnFetterman win.
Their opp… https://t.co/AEVstejiZa",2022-11-09T02:05:12.000Z
0.7351,@JohnFetterman I’m proud to have met you. @FettermanLt I’m proud to have had you as our Lt. Governor.… https://t.co/2U6VyMRUkt,2022-11-09T02:00:41.000Z
0,"RT @LouWho30439128: #flippablefive

#TimRyan 
#TheOtherMandela 
#CheriBeasleyNC 
#valdemings 
#JohnFetterman 

#VoteBlueToSaveDemocracy",2022-11-09T01:59:20.000Z
0,"RT @melvinjtk: Key race updates!

#CheriBeasley | #NorthCarolina
#TimRyan | #Ohio
#MaggieHassan | #NewHampshire 
#JohnFetterman | #Pennsylv…",2022-11-09T01:58:26.000Z
0.658,RT @IAmSophiaNelson: Shapiro is going to win big! He will pull #JohnFetterman across. PA is going blue!,2022-11-09T01:54:14.000Z
0,John Fetterman vs Mehmet Oz as of 7:49pm CST #MidtermElection #JohnFetterman #MehmetOz #PASenate https://t.co/F67rmZeYPa,2022-11-09T01:50:42.000Z
0,"RT @melvinjtk: Key race updates!

#CheriBeasley | #NorthCarolina
#TimRyan | #Ohio
#MaggieHassan | #NewHampshire 
#JohnFetterman | #Pennsylv…",2022-11-09T01:48:35.000Z
0,"Key race updates!

#CheriBeasley | #NorthCarolina
#TimRyan | #Ohio
#MaggieHassan | #NewHampshire 
#JohnFetterman |… https://t.co/j8LgYahMVj",2022-11-09T01:48:22.000Z
0,How’s it going @DrOz #droz #JohnFetterman https://t.co/ZJmJ6BAEHx,2022-11-09T01:46:40.000Z
0,"Key race updates!

#CheriBeasley | #NorthCarolina
#TimRyan | #Ohio
#MaggieHassan | #NewHampshire 
#JohnFetterman |… https://t.co/5a0t0xmZaa",2022-11-09T01:38:35.000Z
0.7906,"As a Floridian, there is nothing to celebrate. But, #TimRyan impressed me. Likewise #JohnFetterman.
I hold out hope. https://t.co/G03jddnbsw",2022-11-09T01:23:01.000Z
0,@LiveOnTheChat @JimmieMckinnon @brijh @TheSistahChick @iamprettypetty @TClarkUSA @ChrissysBlog @Glamor14kt @CLady62… https://t.co/l5RFb3nCre,2022-11-09T01:20:40.000Z
0.5719,#Florida is a confirmed red state with big wins predicted for #RonDeSantis and #MarcoRubio. With mail-in votes coun… https://t.co/PSw8wW8cQS,2022-11-09T01:19:25.000Z
0.4926,RT @ModerateDem1776: #StaceyAbrams and #Warnock in front with the early lead! Let’s hope they stay in the lead and then #JohnFetterman and…,2022-11-09T01:16:58.000Z
0,"#JohnFetterman is leading in #Pennsylvania! 😊 💙

#BlueWave #Election2022 #Reaction",2022-11-09T01:15:30.000Z
0.7427,#JohnFetterman looks like he’ll skull fück your family but he’s more likely to hug em which is why he’s electable over oz,2022-11-09T01:13:02.000Z
0,"Go #JohnFetterman #FettermanForSenate #FettermanIsTheBetterman 

Send #OzBackToNJ",2022-11-09T01:12:49.000Z
0.4019,"RT @the360five: @JohnFetterman @CmoSvs You are Democracy's 'Big Bad John'.
I will lift a drink tonight to you sir on your win,
and play thi…",2022-11-09T01:12:17.000Z
0,"John Fetterman at 84%!

#JohnFetterman #Fetterman",2022-11-09T01:07:11.000Z
0.4926,RT @ModerateDem1776: #StaceyAbrams and #Warnock in front with the early lead! Let’s hope they stay in the lead and then #JohnFetterman and…,2022-11-09T01:05:10.000Z
0,"Some #Pennsylvania opinions…

#MehmetOz vs #JohnFetterman

#Midterms2022 
#Philadelphia https://t.co/V5BA5Q4yrB",2022-11-09T00:58:44.000Z
0.34,"La reñida contienda entre el vicegobernador #JohnFetterman y el Dr. #MehmetOz ha acaparado la contienda, desde temp… https://t.co/i4mDduS4OP",2022-11-09T00:58:00.000Z
0.4926,#StaceyAbrams and #Warnock in front with the early lead! Let’s hope they stay in the lead and then #JohnFetterman a… https://t.co/CUUeKelhhl,2022-11-09T00:48:46.000Z
0,Voted for #johnfetterman #rtj https://t.co/sBsagrbRPW,2022-11-09T00:48:05.000Z
0.0772,"@JohnFetterman @CmoSvs You are Democracy's 'Big Bad John'.
I will lift a drink tonight to you sir on your win,
and… https://t.co/0rcMvSAPNk",2022-11-09T00:41:04.000Z
0.4019,The stage is set and the press is in place at the #JohnFetterman campaign party in Pittsburgh. We are expecting peo… https://t.co/zYu2YrI7MJ,2022-11-09T00:24:25.000Z
0,"@DrOz Voted by mail....and it wasn't for you!!

#JoshShapiro       #JohnFetterman",2022-11-09T00:22:56.000Z
0,@joncoopertweets #JoshShapiro 💙   #JohnFetterman  💙,2022-11-09T00:18:49.000Z
-0.296,"@JohnFetterman #IVoted #JohnFetterman (and no, @giselefetterman didn’t take the picture, I’m just selfie-challenged… https://t.co/yN7Nx2WQMD",2022-11-09T00:05:16.000Z
0,"@joncoopertweets I voted by mail....in Pennsylvania 💙💙💙💙

    #JoshShapiro                    #JohnFetterman",2022-11-09T00:03:24.000Z
0,"RT @OzFromKansas: @JohnFetterman Let's go #JohnFetterman!!! You got this!! 🗳🗳🗳 🇺🇸🇺🇸🇺🇸

#VoteBlueToSaveDemocracy #BlueTsunami2022 #Pennsylva…",2022-11-09T00:00:36.000Z
0,"@JohnFetterman Let's go #JohnFetterman!!! You got this!! 🗳🗳🗳 🇺🇸🇺🇸🇺🇸

#VoteBlueToSaveDemocracy #BlueTsunami2022 #Pennsylvania #Senate",2022-11-09T00:00:28.000Z
0.4404,"Pulling for a good #workingclass senator tonight even though I'm from the #Nbpoli world in Canada. #JohnFetterman h… https://t.co/kc1hXU5eAD",2022-11-08T23:59:52.000Z
0.8316,"RT @jrzgrlz: As the daughter of a stroke survivor who had aphasia, I know that the condition can and does improve. 
Courageous #JohnFetterm…",2022-11-08T23:56:01.000Z
0,RT @PhillyComptonMW: @CynthiaCoy8 @ph00ligan @MMMPeg59 @MizQue @avg8 @HewittNewton @TeeterA5 @pinewoodsdojo @VeronicaFrase11 @criteria681 @…,2022-11-08T23:45:36.000Z
-0.0258,@BuxMontNews No surprise that the “out-of-towners” would go there. #VoteBlueToSaveDemocracy #IVoted #JohnFetterman,2022-11-08T23:40:34.000Z
0,@JohnFetterman You got my vote.  #JohnFetterman #VoteBlueToSaveDemocracy,2022-11-08T23:35:54.000Z
-0.9341,"RT @Roadmaster1253: VOTE NO ON #Republicans 
VOTE NO ON #MAGA &amp;
VOTE HELL NO ON SNAKE OIL
SALESMAN #MehmetOz ..
#DrOz @DrOz #Pensyvannia 
#…",2022-11-08T23:29:16.000Z
-0.9341,"RT @Roadmaster1253: VOTE NO ON #Republicans 
VOTE NO ON #MAGA &amp;
VOTE HELL NO ON SNAKE OIL
SALESMAN #MehmetOz ..
#DrOz @DrOz #Pensyvannia 
#…",2022-11-08T23:23:16.000Z
0,"#JohnFetterman has a place in the #mcu, just not the Senate.",2022-11-08T23:23:14.000Z
-0.7906,"RT @MatildaV1989: Who the fuck names their child ""#Memhet""?

#DrMemhetOz vs #JohnFetterman

and why the fuck should I vote for that @JohnFe…",2022-11-08T23:19:51.000Z
